Id,Level,TopicHeading,Question,Option1,Option2,Option3,Option4,Correct_Option,QuestionType,Topic
ENG980,97,Pronoun: Revision 1,Sara is reading a book. _____ likes reading.,,,,,She,FillBlank,Part of Speech
ENG981,98,Pronoun: Revision 1,"Replace the Naming Word: ""Tom is playing football."" ? _____ is playing football.",,,,,He,FillBlank,Part of Speech
ENG982,98,Pronoun: Revision 1,"Replace the Naming Word: ""The bird is flying."" ? _____ is flying.",,,,,It,FillBlank,Part of Speech
ENG983,98,Pronoun: Revision 1,"Replace the Naming Words: ""Rina and Mina are singing."" ? _____ are singing.",,,,,They,FillBlank,Part of Speech
ENG984,98,Pronoun: Revision 1,"Which word is a Pronoun? (cat, he, run, happy)",,,,,he,FillBlank,Part of Speech
ENG985,98,Pronoun: Revision 1,"Which word is a Pronoun? (book, they, jump, red)",,,,,they,FillBlank,Part of Speech
ENG986,98,Pronoun: Revision 1,_____ are my best friends. (talking about several boys),,,,,They,FillBlank,Part of Speech
ENG987,98,Pronoun: Revision 1,My brother is tall. _____ plays basketball.,,,,,He,FillBlank,Part of Speech
ENG988,98,Pronoun: Revision 1,Nila and I went to the zoo. _____ saw many animals.,,,,,We,FillBlank,Part of Speech
ENG989,98,Pronoun: Revision 1,_____ are a good student. (talking to one student),,,,,You,FillBlank,Part of Speech
ENG990,98,Pronoun: Revision 1,"Pick out the Pronoun: ""She is drawing a picture.""",,,,,She,FillBlank,Part of Speech
ENG991,98,Pronoun: Revision 1,"Pick out the Pronoun: ""They are playing in the field.""",,,,,They,FillBlank,Part of Speech
ENG992,98,Pronoun: Revision 1,"Pick out the Pronoun: ""We love our school.""",,,,,We,FillBlank,Part of Speech
ENG993,99,Part of Speech: Practice 1,A pronoun is used instead of a _____ Word.,,,,,Naming,FillBlank,Part of Speech
ENG994,99,Part of Speech: Practice 1,"Replace the Naming Word: ""The children are laughing."" ? _____ are laughing.",,,,,They,FillBlank,Part of Speech
ENG995,99,Part of Speech: Practice 1,I like apples _____ oranges.,,,,,and,FillBlank,Part of Speech
ENG996,99,Part of Speech: Practice 1,"Rina was tired, _____ she finished her homework.",,,,,but,FillBlank,Part of Speech
ENG997,99,Part of Speech: Practice 1,"Hurry up, _____ you will miss the bus.",,,,,or,FillBlank,Part of Speech
ENG998,99,Part of Speech: Practice 1,I stayed inside _____ it was raining.,,,,,because,FillBlank,Part of Speech
ENG999,99,Part of Speech: Practice 1,You can have tea _____ coffee.,,,,,or,FillBlank,Part of Speech
ENG1000,99,Part of Speech: Practice 1,Karim and Rahim are brothers. (Pick out the Conjunction),,,,,and,FillBlank,Part of Speech
ENG1001,99,Part of Speech: Practice 1,"I wanted to play, _____ it was too late.",,,,,but,FillBlank,Part of Speech
ENG1002,99,Part of Speech: Practice 1,She smiled _____ waved at me.,,,,,and,FillBlank,Part of Speech
ENG1003,100,Part of Speech: Practice 1,We stayed home _____ the weather was bad.,,,,,because,FillBlank,Part of Speech
ENG1004,100,Part of Speech: Practice 1,Eat your vegetables _____ you will not get dessert.,,,,,or,FillBlank,Part of Speech
ENG1005,100,Part of Speech: Practice 1,"Which word is a Conjunction? (and, cat, jump, blue)",,,,,and,FillBlank,Part of Speech
ENG1006,100,Part of Speech: Practice 1,"Which word is a Conjunction? (because, pencil, run, happy)",,,,,because,FillBlank,Part of Speech
ENG1007,100,Part of Speech: Practice 1,I have a dog _____ a cat.,,,,,and,FillBlank,Part of Speech
ENG1008,100,Part of Speech: Practice 1,He is small _____ strong.,,,,,but,FillBlank,Part of Speech
ENG1009,100,Part of Speech: Practice 1,Would you like juice _____ milk?,,,,,or,FillBlank,Part of Speech
ENG1010,100,Part of Speech: Practice 1,She was absent _____ she was sick.,,,,,because,FillBlank,Part of Speech
ENG1011,100,Part of Speech: Practice 1,The boy ran fast _____ won the race.,,,,,and,FillBlank,Part of Speech
ENG1012,100,Part of Speech: Practice 1,"I knocked on the door, _____ nobody answered.",,,,,but,FillBlank,Part of Speech
ENG1013,101,Part of Speech: Practice 1,Wear a coat _____ it is cold outside.,,,,,because,FillBlank,Part of Speech
ENG1014,101,Part of Speech: Practice 1,Study hard _____ you can do well in the exam.,,,,,and,FillBlank,Part of Speech
ENG1015,101,Part of Speech: Practice 1,"Pick out the Conjunction: ""I was hungry, so I ate lunch.""",,,,,so,FillBlank,Part of Speech
ENG1016,101,Part of Speech: Practice 1,"Pick out the Conjunction: ""Tom and Jerry are friends.""",,,,,and,FillBlank,Part of Speech
ENG1017,101,Part of Speech: Practice 1,"Pick out the Conjunction: ""She was tired but happy.""",,,,,but,FillBlank,Part of Speech
ENG1018,101,Part of Speech: Practice 1,A conjunction joins _____ or groups of words.,,,,,words,FillBlank,Part of Speech
ENG1019,101,Part of Speech: Practice 1,We went to the park _____ played football.,,,,,and,FillBlank,Part of Speech
ENG1020,101,Part of Speech: Practice 1,Rina and Mina are best friends. (Pick out the Conjunction),,,,,and,FillBlank,Part of Speech
ENG1021,101,Part of Speech: Practice 1,"I was hungry, so I ate a sandwich. (Pick out the Conjunction)",,,,,so,FillBlank,Part of Speech
ENG1022,101,Part of Speech: Practice 1,The boy was tired but happy. (Pick out the Conjunction),,,,,but,FillBlank,Part of Speech
ENG1023,102,Part of Speech: Practice 1,Would you like tea or coffee? (Pick out the Conjunction),,,,,or,FillBlank,Part of Speech
ENG1024,102,Part of Speech: Practice 1,We stayed inside because it was raining. (Pick out the Conjunction),,,,,because,FillBlank,Part of Speech
ENG1025,102,Part of Speech: Practice 1,Tom and Jerry played in the garden. (Pick out the Conjunction),,,,,and,FillBlank,Part of Speech
ENG1026,102,Part of Speech: Practice 1,"She studied hard, so she passed the test. (Pick out the Conjunction)",,,,,so,FillBlank,Part of Speech
ENG1027,102,Part of Speech: Practice 1,Karim is young but very smart. (Pick out the Conjunction),,,,,but,FillBlank,Part of Speech
ENG1028,102,Part of Speech: Practice 1,Do you want a pencil or a pen? (Pick out the Conjunction),,,,,or,FillBlank,Part of Speech
ENG1029,102,Part of Speech: Practice 1,The match was cancelled because the field was wet. (Pick out the Conjunction),,,,,because,FillBlank,Part of Speech
ENG1030,102,Part of Speech: Practice 1,Ali and Hasan went to school together. (Pick out the Conjunction),,,,,and,FillBlank,Part of Speech
ENG1031,102,Part of Speech: Practice 1,"The cat was sleepy, so it curled up on the sofa. (Pick out the Conjunction)",,,,,so,FillBlank,Part of Speech
ENG1032,102,Part of Speech: Practice 1,The cake looked delicious but tasted salty. (Pick out the Conjunction),,,,,but,FillBlank,Part of Speech
ENG1033,103,Part of Speech: Practice 1,You may sit here or stand near the door. (Pick out the Conjunction),,,,,or,FillBlank,Part of Speech
ENG1034,103,Part of Speech: Practice 1,We left early because the road was crowded. (Pick out the Conjunction),,,,,because,FillBlank,Part of Speech
ENG1035,103,Part of Speech: Practice 1,My brother and sister help me with homework. (Pick out the Conjunction),,,,,and,FillBlank,Part of Speech
ENG1036,103,Part of Speech: Practice 1,"It was getting dark, so we went home. (Pick out the Conjunction)",,,,,so,FillBlank,Part of Speech
ENG1037,103,Part of Speech: Practice 1,She is small but very brave. (Pick out the Conjunction),,,,,but,FillBlank,Part of Speech
ENG1038,103,Part of Speech: Practice 1,Would you like an apple or a banana? (Pick out the Conjunction),,,,,or,FillBlank,Part of Speech
ENG1039,103,Part of Speech: Practice 1,He wore a jacket because it was cold. (Pick out the Conjunction),,,,,because,FillBlank,Part of Speech
ENG1040,103,Part of Speech: Practice 1,The teacher and the students visited the museum. (Pick out the Conjunction),,,,,and,FillBlank,Part of Speech
ENG1041,103,Part of Speech: Practice 1,"The bus was late, so we waited patiently. (Pick out the Conjunction)",,,,,so,FillBlank,Part of Speech
ENG1042,103,Part of Speech: Practice 1,The book was old but interesting. (Pick out the Conjunction),,,,,but,FillBlank,Part of Speech
