id,Level,Topic,Question,Option1,Option2,Option3,Option4,Correct_Option,QuestionType,QuestionData
923,92,Everyday Knowledge,What color is a STOP sign in many countries?,Red,Blue,Green,Yellow,Red,MCQ,
924,92,Everyday Knowledge,Which sign tells people where to cross the road safely?,Pedestrian Crossing,No Parking,Hospital,Airport,Pedestrian Crossing,MCQ,
925,92,Everyday Knowledge,A speed limit sign tells drivers the maximum speed.,TRUE,FALSE,,,TRUE,MCQ,
926,92,Everyday Knowledge,Which sign warns drivers about children near a school?,School Crossing,Restaurant,Railway Station,Beach,School Crossing,MCQ,
927,92,Everyday Knowledge,Should drivers obey road signs?,Yes,No,,,Yes,MCQ,
928,92,Everyday Knowledge,Which sign tells drivers they cannot park?,No Parking,Bus Stop,Hospital,Playground,No Parking,MCQ,
929,92,Everyday Knowledge,Learning road signs helps everyone travel safely.,TRUE,FALSE,,,TRUE,MCQ,
930,92,Everyday Knowledge,Match each road sign with its meaning,,,,,,Match,"[{""left"":""STOP"",""right"":""Stop The Vehicle""},{""left"":""Pedestrian Crossing"",""right"":""Safe Place To Cross""},{""left"":""School Crossing"",""right"":""Watch For Children""},{""left"":""No Parking"",""right"":""Do Not Park""}]"
931,93,Everyday Knowledge,What do people use money for?,To Buy Things,To Water Plants,To Write Stories,To Play Music,To Buy Things,MCQ,
932,93,Everyday Knowledge,People can use money to buy food and clothes.,TRUE,FALSE,,,TRUE,MCQ,
933,93,Everyday Knowledge,Which place do people usually buy groceries?,Store,Library,School,Park,Store,MCQ,
934,93,Everyday Knowledge,What can people use to pay for a toy?,Money,Leaves,Stones,Sand,Money,MCQ,
935,93,Everyday Knowledge,Saving money can help us buy things later.,TRUE,FALSE,,,TRUE,MCQ,
936,93,Everyday Knowledge,Where do people keep coins and paper money?,Wallet,Backpack,Lunch Box,Pencil Case,Wallet,MCQ,
937,93,Everyday Knowledge,Should we spend all our money at once?,No,Yes,,,No,MCQ,
938,93,Everyday Knowledge,What do we call paper money?,Banknote,Coupon,Letter,Ticket,Banknote,MCQ,
939,93,Everyday Knowledge,We should use money wisely.,TRUE,FALSE,,,TRUE,MCQ,
940,93,Everyday Knowledge,Match each item with its purpose,,,,,,Match,"[{""left"":""Coin"",""right"":""Money""},{""left"":""Banknote"",""right"":""Paper Money""},{""left"":""Wallet"",""right"":""Keeps Money""},{""left"":""Store"",""right"":""Place To Buy Things""}]"
941,94,Everyday Knowledge,What is a bank?,A Safe Place For Money,A Playground,A Restaurant,A School,A Safe Place For Money,MCQ,
942,94,Everyday Knowledge,People can save money in a bank.,TRUE,FALSE,,,TRUE,MCQ,
943,94,Everyday Knowledge,Who helps customers at a bank?,Bank Teller,Teacher,Chef,Pilot,Bank Teller,MCQ,
944,94,Everyday Knowledge,Why do people keep money in a bank?,To Keep It Safe,To Make It Wet,To Throw It Away,To Hide Toys,To Keep It Safe,MCQ,
945,94,Everyday Knowledge,A bank can help people save money for the future.,TRUE,FALSE,,,TRUE,MCQ,
946,94,Everyday Knowledge,Which item can people use to take money from an ATM?,Bank Card,Library Card,ID Badge,Bus Ticket,Bank Card,MCQ,
947,94,Everyday Knowledge,Should you keep your bank card safe?,Yes,No,,,Yes,MCQ,
948,94,Everyday Knowledge,What machine lets people withdraw money from their bank account?,ATM,Vending Machine,Elevator,Printer,ATM,MCQ,
949,94,Everyday Knowledge,Saving a little money regularly is a good habit.,TRUE,FALSE,,,TRUE,MCQ,
950,94,Everyday Knowledge,Match each bank item with its purpose,,,,,,Match,"[{""left"":""Bank"",""right"":""Keeps Money Safe""},{""left"":""ATM"",""right"":""Withdraw Money""},{""left"":""Bank Card"",""right"":""Access Bank Account""},{""left"":""Bank Teller"",""right"":""Helps Customers""}]"
951,95,Everyday Knowledge,What is communication?,Sharing Information With Others,Playing A Game,Cooking Food,Planting Trees,Sharing Information With Others,MCQ,
952,95,Everyday Knowledge,People can communicate by speaking and listening.,TRUE,FALSE,,,TRUE,MCQ,
953,95,Everyday Knowledge,Which device can people use to make a phone call?,Telephone,Television,Toaster,Fan,Telephone,MCQ,
954,95,Everyday Knowledge,Which method sends written messages over the internet?,Email,Football,Recipe,Clock,Email,MCQ,
955,95,Everyday Knowledge,Smiling is a way to communicate without words.,TRUE,FALSE,,,TRUE,MCQ,
956,95,Everyday Knowledge,Which device helps people send text messages?,Mobile Phone,Microwave,Refrigerator,Bicycle,Mobile Phone,MCQ,
957,95,Everyday Knowledge,Is listening carefully an important communication skill?,Yes,No,,,Yes,MCQ,
958,95,Everyday Knowledge,Which action shows good communication?,Taking Turns To Speak,Interrupting Others,Shouting,Ignoring People,Taking Turns To Speak,MCQ,
959,95,Everyday Knowledge,Being kind and polite helps us communicate well.,TRUE,FALSE,,,TRUE,MCQ,
960,95,Everyday Knowledge,Match each communication method with its use,,,,,,Match,"[{""left"":""Telephone"",""right"":""Voice Call""},{""left"":""Email"",""right"":""Written Message""},{""left"":""Mobile Phone"",""right"":""Calls And Texts""},{""left"":""Smile"",""right"":""Nonverbal Communication""}]"
961,96,Everyday Knowledge,What is the internet used for?,Finding Information And Communicating,Cooking Food,Washing Clothes,Planting Trees,Finding Information And Communicating,MCQ,
962,96,Everyday Knowledge,The internet can help people learn new things.,TRUE,FALSE,,,TRUE,MCQ,
963,96,Everyday Knowledge,Which device can connect to the internet?,Computer,Tennis Racket,Football,Helmet,Computer,MCQ,
964,96,Everyday Knowledge,What can people do on the internet?,Watch Educational Videos,Grow Trees,Drive A Bus,Fly A Plane,Watch Educational Videos,MCQ,
965,96,Everyday Knowledge,Children should use the internet with a trusted adult's guidance.,TRUE,FALSE,,,TRUE,MCQ,
966,96,Everyday Knowledge,Which program is used to visit websites?,Web Browser,Calculator,Clock,Camera,Web Browser,MCQ,
967,96,Everyday Knowledge,Should you keep your passwords private?,Yes,No,,,Yes,MCQ,
968,96,Everyday Knowledge,What should you do if a stranger sends you a message online?,Tell A Trusted Adult,Reply Immediately,Share Personal Information,Ignore Safety Rules,Tell A Trusted Adult,MCQ,
969,96,Everyday Knowledge,Being safe online is just as important as being safe offline.,TRUE,FALSE,,,TRUE,MCQ,
970,96,Everyday Knowledge,Match each internet item with its purpose,,,,,,Match,"[{""left"":""Web Browser"",""right"":""Visit Websites""},{""left"":""Password"",""right"":""Protects Account""},{""left"":""Computer"",""right"":""Connects To Internet""},{""left"":""Trusted Adult"",""right"":""Helps Keep Children Safe Online""}]"
971,97,Everyday Knowledge,What should you do if you see a fire?,Tell A Trusted Adult,Play Near It,Hide It,Touch It,Tell A Trusted Adult,MCQ,
972,97,Everyday Knowledge,Wearing a seat belt helps keep you safe in a car.,TRUE,FALSE,,,TRUE,MCQ,
973,97,Everyday Knowledge,What should you wear when riding a bicycle?,Helmet,Hat,Scarf,Sandals,Helmet,MCQ,
974,97,Everyday Knowledge,What should you do before using electrical appliances?,Ask An Adult,If It Looks Fun Use It,Play With Wires,Touch Wet Plugs,Ask An Adult,MCQ,
975,97,Everyday Knowledge,It is important to wash your hands before eating.,TRUE,FALSE,,,TRUE,MCQ,
976,97,Everyday Knowledge,What should you do if you get lost?,Stay Calm And Ask A Trusted Adult For Help,Run Away,Hide From Everyone,Keep Walking Alone,Stay Calm And Ask A Trusted Adult For Help,MCQ,
977,97,Everyday Knowledge,Should you accept gifts from strangers without permission?,No,Yes,,,No,MCQ,
978,97,Everyday Knowledge,Which number should you call in an emergency if a trusted adult tells you to?,Local Emergency Number,Pizza Shop,School Library,Toy Store,Local Emergency Number,MCQ,
979,97,Everyday Knowledge,Following safety rules helps protect everyone.,TRUE,FALSE,,,TRUE,MCQ,
980,97,Everyday Knowledge,Match each safety item with its purpose,,,,,,Match,"[{""left"":""Seat Belt"",""right"":""Keeps You Safe In A Car""},{""left"":""Helmet"",""right"":""Protects Your Head""},{""left"":""Trusted Adult"",""right"":""Helps In Emergencies""},{""left"":""Wash Hands"",""right"":""Stay Healthy""}]"
981,98,Everyday Knowledge,When should you call an emergency number?,During A Real Emergency,To Say Hello,To Order Food,To Play A Game,During A Real Emergency,MCQ,
982,98,Everyday Knowledge,Emergency numbers connect you to people who can help.,TRUE,FALSE,,,TRUE,MCQ,
983,98,Everyday Knowledge,Who should you tell first if there is an emergency nearby?,A Trusted Adult,A Friend,My Pet,Nobody,A Trusted Adult,MCQ,
984,98,Everyday Knowledge,Which service helps put out fires?,Firefighters,Librarians,Chefs,Gardeners,Firefighters,MCQ,
985,98,Everyday Knowledge,Ambulances help people who are sick or injured.,TRUE,FALSE,,,TRUE,MCQ,
986,98,Everyday Knowledge,Which service helps keep people safe and responds to crimes?,Police,Teachers,Farmers,Artists,Police,MCQ,
987,98,Everyday Knowledge,Should you make prank emergency calls?,No,Yes,,,No,MCQ,
988,98,Everyday Knowledge,What information should you give during an emergency call?,Your Location And The Emergency,Your Favorite Color,Your Toy List,Your Homework,Your Location And The Emergency,MCQ,
989,98,Everyday Knowledge,Staying calm can help in an emergency.,TRUE,FALSE,,,TRUE,MCQ,
990,98,Everyday Knowledge,Match each emergency service with its job,,,,,,Match,"[{""left"":""Firefighters"",""right"":""Put Out Fires""},{""left"":""Police"",""right"":""Keep People Safe""},{""left"":""Ambulance"",""right"":""Helps Sick Or Injured People""},{""left"":""Emergency Number"",""right"":""Call For Help""}]"
991,99,Everyday Knowledge,Why do different countries have different times?,The Earth Rotates,A Clock Stops,The Moon Shines,People Choose,Randomly,The Earth Rotates,MCQ
992,99,Everyday Knowledge,When it is daytime in one country it can be nighttime in another.,TRUE,FALSE,,,TRUE,MCQ,
993,99,Everyday Knowledge,What do we call different times in different parts of the world?,Time Zones,Weather Maps,Road Signs,Countries,Time Zones,MCQ,
994,99,Everyday Knowledge,The Sun helps create day and night.,TRUE,FALSE,,,TRUE,MCQ,
995,99,Everyday Knowledge,If it is morning in one country can it be evening in another?,Yes,No,,,Yes,MCQ,
996,99,Everyday Knowledge,Which object causes day and night as the Earth turns?,The Earth,The Moon,A Star,A Mountain,The Earth,MCQ,
997,99,Everyday Knowledge,People use clocks to know the local time.,TRUE,FALSE,,,TRUE,MCQ,
998,99,Everyday Knowledge,Why are time zones useful?,They Help People Know Local Time,They Change The Weather,They Make Cars Faster,They Grow Plants,They Help People Know Local Time,MCQ,
999,99,Everyday Knowledge,The world has many different time zones.,TRUE,FALSE,,,TRUE,MCQ,
1000,99,Everyday Knowledge,Match each idea with its meaning,,,,,,Match,"[{""left"":""Earth"",""right"":""Rotates""},{""left"":""Time Zone"",""right"":""Local Time Area""},{""left"":""Clock"",""right"":""Shows Time""},{""left"":""Sun"",""right"":""Creates Day And Night""}]"
1001,100,Everyday Knowledge,What do children in most countries do?,Go To School,Live On The Moon,Drive Cars To Work,Build Airplanes,Go To School,MCQ,
1002,100,Everyday Knowledge,People around the world eat different kinds of food.,TRUE,FALSE,,,TRUE,MCQ,
1003,100,Everyday Knowledge,What do people use to travel to school or work?,Bus,Spaceship,Submarine Only,Hot Air Balloon Only,Bus,MCQ,
1004,100,Everyday Knowledge,People in different countries may speak different languages.,TRUE,FALSE,,,TRUE,MCQ,
1005,100,Everyday Knowledge,What do families around the world have in common?,They Care For One Another,They Never Eat,They Never Sleep,They All Speak The Same Language,They Care For One Another,MCQ,
1006,100,Everyday Knowledge,Which activity do many children enjoy?,Playing Games,Paying Bills,Driving Trucks,Flying Airplanes,Playing Games,MCQ,
1007,100,Everyday Knowledge,Can people learn about other cultures by making friends?,Yes,No,,,Yes,MCQ,
1008,100,Everyday Knowledge,What helps people understand each other better?,Kindness And Respect,Being Rude,Arguing,Ignoring Others,Kindness And Respect,MCQ,
1009,100,Everyday Knowledge,Although people have different traditions everyone deserves respect.,TRUE,FALSE,,,TRUE,MCQ,
1010,100,Everyday Knowledge,Match each activity with where it usually happens,,,,,,Match,"[{""left"":""Study"",""right"":""School""},{""left"":""Buy Food"",""right"":""Market""},{""left"":""Play"",""right"":""Park""},{""left"":""Travel"",""right"":""Bus""}]"
